太原市,140100000000
大同市,140200000000
阳泉市,140300000000
长治市,140400000000
晋城市,140500000000
朔州市,140600000000
晋中市,140700000000
运城市,140800000000
忻州市,140900000000
临汾市,141000000000
吕梁市,141100000000
小店区,140105000000
迎泽区,140106000000
杏花岭区,140107000000
尖草坪区,140108000000
万柏林区,140109000000
晋源区,140110000000
清徐县,140121000000
阳曲县,140122000000
娄烦县,140123000000
古交市,140181000000
城区,140202000000
矿区,140203000000
南郊区,140211000000
新荣区,140212000000
阳高县,140221000000
天镇县,140222000000
广灵县,140223000000
灵丘县,140224000000
浑源县,140225000000
左云县,140226000000
大同县,140227000000
城区,140302000000
矿区,140303000000
郊区,140311000000
平定县,140321000000
盂县,140322000000
城区,140402000000
郊区,140411000000
长治县,140421000000
襄垣县,140423000000
屯留县,140424000000
平顺县,140425000000
黎城县,140426000000
壶关县,140427000000
长子县,140428000000
武乡县,140429000000
沁县,140430000000
沁源县,140431000000
潞城市,140481000000
城区,140502000000
沁水县,140521000000
阳城县,140522000000
陵川县,140524000000
泽州县,140525000000
高平市,140581000000
朔城区,140602000000
平鲁区,140603000000
山阴县,140621000000
应县,140622000000
右玉县,140623000000
怀仁县,140624000000
榆次区,140702000000
榆社县,140721000000
左权县,140722000000
和顺县,140723000000
昔阳县,140724000000
寿阳县,140725000000
太谷县,140726000000
祁县,140727000000
平遥县,140728000000
灵石县,140729000000
介休市,140781000000
盐湖区,140802000000
临猗县,140821000000
万荣县,140822000000
闻喜县,140823000000
稷山县,140824000000
新绛县,140825000000
绛县,140826000000
垣曲县,140827000000
夏县,140828000000
平陆县,140829000000
芮城县,140830000000
永济市,140881000000
河津市,140882000000
忻府区,140902000000
定襄县,140921000000
五台县,140922000000
代县,140923000000
繁峙县,140924000000
宁武县,140925000000
静乐县,140926000000
神池县,140927000000
五寨县,140928000000
岢岚县,140929000000
河曲县,140930000000
保德县,140931000000
偏关县,140932000000
原平市,140981000000
尧都区,141002000000
曲沃县,141021000000
翼城县,141022000000
襄汾县,141023000000
洪洞县,141024000000
古县,141025000000
安泽县,141026000000
浮山县,141027000000
吉县,141028000000
